x1,x2,x3,prediction,Layer
1008.7646560200587,978.0782922164334,1986.8429482364922,1.0,Layer 2
950.6120721775536,986.0611056980849,1936.6731778756384,0.0,Layer 1
970.7694458188944,980.13820519121,1950.9076510101045,1.0,Layer 2
977.7240881724704,1010.7999237607655,1988.524011933236,999.0,No Reaction
978.067101143302,973.6576595931194,1951.7247607364216,1.0,Layer 2
958.1711950805897,989.1135657847598,1947.2847608653494,999.0,No Reaction
996.155977834782,986.6287226127055,1982.7847004474875,1.0,Layer 2
995.1958771616539,940.5525286212387,1935.7484057828926,0.0,Layer 1
957.6932134087017,1001.9292467457444,1959.6224601544461,999.0,No Reaction
988.3838022751801,985.2151956157795,1973.5989978909597,1.0,Layer 2
1000.4756040357638,1000.4954374389936,2000.9710414747574,1.0,Layer 2
1005.1041897538904,980.3801107594627,1985.484300513353,1.0,Layer 2
1002.2385641778313,960.2575325697669,1962.4960967475981,1.0,Layer 2
958.9368245933061,965.7898625449294,1924.7266871382355,0.0,Layer 1
971.7535386226513,999.1383637643024,1970.8919023869537,999.0,No Reaction
971.9341954377,970.4065982480981,1942.3407936857982,0.0,Layer 1
944.1744044422189,971.5483577623265,1915.7227622045455,0.0,Layer 1
982.7537802128486,967.1284392570157,1949.8822194698641,1.0,Layer 2
1011.3728256297308,944.1064389470471,1955.479264576778,1.0,Layer 2
985.800745892219,975.3598034031626,1961.1605492953815,1.0,Layer 2
976.3465813156129,971.1410998034061,1947.4876811190188,1.0,Layer 2
971.5149459737694,937.5415766742639,1909.0565226480333,0.0,Layer 1
964.2567962534984,997.5611180367216,1961.81791429022,999.0,No Reaction
986.3007020046929,1002.0230779695818,1988.3237799742747,999.0,No Reaction
951.6498905783253,980.2712608062727,1931.921151384598,0.0,Layer 1
940.0789635723904,950.502456908613,1890.5814204810035,0.0,Layer 1
974.8383443141491,1006.3320714580135,1981.1704157721626,999.0,No Reaction
973.370643519622,961.302220358066,1934.672863877688,0.0,Layer 1
973.1131211331575,977.2276405810076,1950.3407617141652,1.0,Layer 2
976.313666906616,995.3512516880534,1971.6649185946694,999.0,No Reaction
988.6575056300508,975.1672848889651,1963.824790519016,1.0,Layer 2
980.2260859593588,969.8066823202216,1950.0327682795805,1.0,Layer 2
982.9739131221459,963.1058585573759,1946.0797716795219,0.0,Layer 1
978.9791267348362,959.8693883403483,1938.8485150751844,0.0,Layer 1
958.32715279649,975.724539653726,1934.051692450216,0.0,Layer 1
976.4254463827955,939.8290419711698,1916.2544883539654,0.0,Layer 1
975.7615609481811,991.974627701146,1967.7361886493272,1.0,Layer 2
991.0350487173223,947.1503476942456,1938.185396411568,0.0,Layer 1
957.264889791155,945.3118048794499,1902.5766946706049,0.0,Layer 1
969.342057710688,986.8724241211884,1956.2144818318764,1.0,Layer 2
997.4728664728468,966.7813366826958,1964.2542031555427,1.0,Layer 2
991.0631344728345,983.1123783213376,1974.175512794172,1.0,Layer 2
972.3679663525086,934.4936161699827,1906.8615825224913,0.0,Layer 1
959.4299616779317,961.5583711565647,1920.9883328344963,0.0,Layer 1
976.2889592118686,986.9165352953203,1963.2054945071889,1.0,Layer 2
954.860462159831,961.5737914248106,1916.4342535846415,0.0,Layer 1
987.3382670998733,986.8794922103666,1974.21775931024,1.0,Layer 2
984.2866012101426,975.6258930309564,1959.912494241099,1.0,Layer 2
964.8758104383588,975.7090190192038,1940.5848294575626,0.0,Layer 1
970.8967155156665,999.2074479186205,1970.1041634342869,999.0,No Reaction
942.5948959789935,990.8785331603909,1933.4734291393843,0.0,Layer 1
982.2908538726141,914.6589516973753,1896.9498055699894,0.0,Layer 1
985.0983472168643,962.7227362882851,1947.8210835051495,0.0,Layer 1
984.2579471586537,968.9021381423556,1953.1600853010093,1.0,Layer 2
989.8781523769983,958.6623155858064,1948.5404679628045,0.0,Layer 1
963.4851953116652,922.0514952791134,1885.5366905907786,0.0,Layer 1
982.3112182782833,968.948360473633,1951.2595787519163,1.0,Layer 2
1002.045470098432,964.9473613799286,1966.9928314783606,1.0,Layer 2
977.6307722947904,973.3971887142652,1951.0279610090556,1.0,Layer 2
986.8662899329818,917.8795845626955,1904.7458744956773,0.0,Layer 1
956.432387507046,1001.6705327951327,1958.1029203021785,1.0,Layer 2
954.180024081731,981.1927534675236,1935.3727775492546,0.0,Layer 1
995.0309154526352,1010.5522524997742,2005.5831679524094,999.0,No Reaction
979.1000301273747,975.0664752708434,1954.166505398218,1.0,Layer 2
964.3079918280282,943.991367848262,1908.2993596762904,0.0,Layer 1
957.4201537471384,992.7306228225468,1950.1507765696851,1.0,Layer 2
971.6393202448842,930.375068229417,1902.014388474301,0.0,Layer 1
969.9238380681991,952.2039699968634,1922.1278080650625,0.0,Layer 1
925.5024901735131,978.5336697540401,1904.0361599275534,0.0,Layer 1
956.6957519943556,985.4610493811854,1942.156801375541,0.0,Layer 1
936.0124057251014,1006.5255096176002,1942.5379153427016,1.0,Layer 2
965.4526904192295,1005.8730966318801,1971.3257870511097,999.0,No Reaction
1015.235514733375,993.3393178965725,2008.5748326299477,1.0,Layer 2
965.2111005158212,1022.7065465354282,1987.9176470512493,999.0,No Reaction
971.5833181305803,965.0430350854632,1936.6263532160435,0.0,Layer 1
971.6781552787418,974.8467351874643,1946.5248904662062,0.0,Layer 1
1006.3403589825025,1008.3595011588603,2014.699860141363,999.0,No Reaction
973.7915420164733,950.3242760547629,1924.1158180712362,0.0,Layer 1
974.8727498785971,1002.2111167727339,1977.083866651331,999.0,No Reaction
989.1819183140424,1021.0177416019995,2010.199659916042,999.0,No Reaction
999.5955707701398,970.5506901855185,1970.1462609556584,1.0,Layer 2
995.7015854023641,956.6607191785195,1952.3623045808836,0.0,Layer 1
988.676121458429,972.5503098732011,1961.22643133163,1.0,Layer 2
984.2832664870689,986.3146885022908,1970.5979549893596,1.0,Layer 2
997.0023929396979,983.1515233969551,1980.1539163366529,1.0,Layer 2
980.8637891540023,971.1613494502067,1952.0251386042091,1.0,Layer 2
979.9678926306877,969.507396644365,1949.4752892750528,1.0,Layer 2
971.5146317533972,980.4606743091726,1951.9753060625699,1.0,Layer 2
986.4050768105801,946.8529685102312,1933.2580453208113,0.0,Layer 1
962.827621752626,958.5428951309747,1921.3705168836007,0.0,Layer 1
983.4735205359974,961.2210764326333,1944.6945969686308,0.0,Layer 1
971.7587990021301,994.4011463698032,1966.1599453719332,1.0,Layer 2
992.0715506322322,970.7239187427152,1962.7954693749475,1.0,Layer 2
999.3486564441644,992.361008982549,1991.7096654267134,1.0,Layer 2
966.4829764737397,1014.0292436744355,1980.5122201481752,999.0,No Reaction
963.5134707060756,988.1902657036064,1951.703736409682,999.0,No Reaction
1004.7820219545843,966.5430073381435,1971.3250292927278,1.0,Layer 2
985.8835795385996,976.020733155793,1961.9043126943925,1.0,Layer 2
973.6422591847435,952.3430927187188,1925.9853519034623,0.0,Layer 1
952.2123568426964,993.9524254641027,1946.1647823067992,1.0,Layer 2
961.9588161279784,997.7586784110457,1959.717494539024,999.0,No Reaction
977.5628506282764,993.5658112789685,1971.1286619072448,1.0,Layer 2
978.7516626096678,949.6071510097852,1928.358813619453,0.0,Layer 1
974.8981318554711,1004.8265954140074,1979.7247272694785,999.0,No Reaction
980.8834004887652,954.7767561170699,1935.6601566058353,0.0,Layer 1
970.2848676755506,993.3839919808739,1963.6688596564245,999.0,No Reaction
983.6936394967254,968.7350532429043,1952.4286927396297,1.0,Layer 2
998.4202699724174,971.3732439517197,1969.7935139241372,1.0,Layer 2
960.0610154636241,953.4449320513755,1913.5059475149997,0.0,Layer 1
974.4695935958416,997.7178242972199,1972.1874178930616,999.0,No Reaction
1002.088163838114,963.5723964032919,1965.660560241406,1.0,Layer 2
972.1656246544328,964.7651856570307,1936.9308103114636,0.0,Layer 1
978.6740546267572,966.7612396845225,1945.4352943112797,0.0,Layer 1
950.4994320800297,963.6891941219876,1914.1886262020173,0.0,Layer 1
975.9996240393464,985.1331125515937,1961.13273659094,1.0,Layer 2
989.9747726720035,974.71223112872,1964.6870038007235,1.0,Layer 2
976.4277107854246,993.9047028326695,1970.332413618094,1.0,Layer 2
956.8920074283313,960.6278464460953,1917.5198538744266,0.0,Layer 1
959.6711341334172,1007.5406588431217,1967.211792976539,999.0,No Reaction
993.8043356354758,967.882472511287,1961.6868081467628,1.0,Layer 2
989.6386063243301,961.1797809360156,1950.8183872603458,1.0,Layer 2
954.3458276143388,972.6285157298435,1926.9743433441822,0.0,Layer 1
1001.833806356688,967.3174693046572,1969.1512756613452,1.0,Layer 2
963.9254838076035,1013.0346991847517,1976.9601829923554,999.0,No Reaction
947.2884002102305,927.1065866773433,1874.3949868875739,0.0,Layer 1
960.0082915399477,964.8010925093375,1924.8093840492852,0.0,Layer 1
1007.4580041154643,995.7258417009443,2003.1838458164086,1.0,Layer 2
956.8336750965512,996.7337144192605,1953.5673895158118,1.0,Layer 2
958.0787495574459,987.8256287810187,1945.9043783384645,0.0,Layer 1
947.8944592111192,971.296841657525,1919.1913008686442,0.0,Layer 1
990.2821213294861,1010.3335227997286,2000.6156441292146,999.0,No Reaction
993.696816786356,991.2401632458915,1984.9369800322474,1.0,Layer 2
956.6704049731047,983.0454336777062,1939.7158386508108,0.0,Layer 1
985.9409147480454,934.8419305607571,1920.7828453088025,0.0,Layer 1
953.1544265055306,986.4125469042309,1939.5669734097614,0.0,Layer 1
972.1693358913682,999.0284108467513,1971.1977467381193,999.0,No Reaction
971.0216356752428,991.5748914839435,1962.5965271591863,999.0,No Reaction
984.3526688770212,954.7716265685086,1939.1242954455297,0.0,Layer 1
985.4142679690192,977.429367131683,1962.8436351007022,1.0,Layer 2
950.5501333444478,935.2511621237484,1885.8012954681963,0.0,Layer 1
976.0262540547784,944.980229709511,1921.0064837642894,0.0,Layer 1
984.6051675217491,1022.8726339431871,2007.4778014649362,999.0,No Reaction
973.8113622168098,966.7201736001609,1940.5315358169707,0.0,Layer 1
992.6050978682291,1000.4692623001249,1993.074360168354,999.0,No Reaction
1002.1456619017655,990.0642201703683,1992.209882072134,1.0,Layer 2
1002.4311140711362,941.3709888322611,1943.8021029033973,0.0,Layer 1
962.0843179006613,982.133713383296,1944.2180312839573,0.0,Layer 1
981.9522878790293,999.6432082795179,1981.5954961585471,999.0,No Reaction
1006.3066528506287,961.412871363671,1967.7195242142998,1.0,Layer 2
987.0583929846404,983.9433597347368,1971.0017527193772,1.0,Layer 2
969.3301732069474,1014.8827046204516,1984.212877827399,999.0,No Reaction
991.3297754531698,1001.3937824331751,1992.723557886345,999.0,No Reaction
1025.9178328193384,972.3577283361365,1998.2755611554749,1.0,Layer 2
1000.3339091288165,947.1668968282935,1947.50080595711,0.0,Layer 1
981.4234004416774,944.3963542669782,1925.8197547086556,0.0,Layer 1
983.7885541603308,971.52152462257,1955.3100787829007,1.0,Layer 2
963.8061558001297,959.9294946631783,1923.735650463308,0.0,Layer 1
996.9590145905704,985.0807580136759,1982.0397726042463,1.0,Layer 2
983.6627413952956,1023.7666527993287,2007.4293941946244,999.0,No Reaction
988.6512292473946,927.0194947662773,1915.6707240136718,0.0,Layer 1
966.2372333375696,1001.0901019673022,1967.3273353048717,999.0,No Reaction
972.7772934917502,985.1549275001677,1957.9322209919178,1.0,Layer 2
949.7157629802762,951.5937028543102,1901.3094658345863,0.0,Layer 1
987.3624458115714,1004.379090945856,1991.7415367574274,999.0,No Reaction
965.7639773594334,1005.2608792890106,1971.024856648444,999.0,No Reaction
956.67131524147,994.1128039477404,1950.7841191892103,1.0,Layer 2
995.901345230193,985.7183641772463,1981.6197094074391,1.0,Layer 2
978.9428048203238,930.2307508075828,1909.1735556279066,0.0,Layer 1
982.209841256449,947.8172477940315,1930.0270890504803,0.0,Layer 1
991.9930682744935,941.3519081951923,1933.3449764696857,0.0,Layer 1
980.6791994167476,960.461971646032,1941.1411710627794,0.0,Layer 1
987.3514998651281,990.8044421251009,1978.155941990229,1.0,Layer 2
976.355144443577,961.298531380018,1937.653675823595,0.0,Layer 1
968.6702449200372,967.0230363209491,1935.6932812409864,0.0,Layer 1
996.5103863508866,964.7708677329765,1961.2812540838631,1.0,Layer 2
983.0999210302792,1026.9439176256387,2010.043838655918,999.0,No Reaction
994.6994003127164,939.2057666273582,1933.9051669400747,0.0,Layer 1
1016.158513201264,985.9259763034057,2002.0844895046698,1.0,Layer 2
952.6484019538681,960.6733746881952,1913.3217766420632,0.0,Layer 1
993.4332853797364,960.4186738207832,1953.8519592005196,1.0,Layer 2
946.5100787926086,993.224515796671,1939.7345945892796,1.0,Layer 2
989.486244044886,979.9155121299726,1969.4017561748587,1.0,Layer 2
989.1800484036729,1013.2868352886397,2002.4668836923126,999.0,No Reaction
996.9513281425194,964.3799402435603,1961.3312683860797,1.0,Layer 2
987.8955252646217,982.4451826596148,1970.3407079242365,1.0,Layer 2
966.9785601203278,979.2164381173227,1946.1949982376505,0.0,Layer 1
951.6537680466139,981.921200023408,1933.574968070022,0.0,Layer 1
987.7775326274032,977.6410689326502,1965.4186015600535,1.0,Layer 2
945.0425908745641,951.0325254317619,1896.075116306326,0.0,Layer 1
956.2669833659729,965.7938228633542,1922.0608062293272,0.0,Layer 1
972.6157337105232,964.391745836587,1937.00747954711,0.0,Layer 1
952.0680910840838,973.7623831118182,1925.8304741959018,0.0,Layer 1
937.7878490699939,979.6732551862997,1917.4611042562935,0.0,Layer 1
997.8421900458296,986.353533147165,1984.1957231929946,1.0,Layer 2
949.4182579409323,1003.6225039422828,1953.040761883215,999.0,No Reaction
981.9167784323444,957.91389874009,1939.8306771724342,0.0,Layer 1
1001.6518759467958,967.6847892406489,1969.3366651874449,1.0,Layer 2
970.383006936378,992.1132538895299,1962.496260825908,1.0,Layer 2
952.4705100510181,970.9242147303318,1923.3947247813499,0.0,Layer 1
977.632631887653,986.0509252628915,1963.6835571505444,1.0,Layer 2
996.0866783084206,978.8855487236199,1974.9722270320403,1.0,Layer 2
964.8236111371535,1005.396568882254,1970.2201800194075,999.0,No Reaction
982.9159928805097,986.3861472021433,1969.302140082653,1.0,Layer 2
1007.9015800317128,1001.3858438426626,2009.2874238743752,1.0,Layer 2
944.8600629277722,1014.9360614123791,1959.7961243401514,999.0,No Reaction
979.4362777236628,967.0302728421229,1946.4665505657858,0.0,Layer 1
990.7514773447011,964.5668487128676,1955.3183260575688,1.0,Layer 2
973.577989730278,962.9804090238059,1936.558398754084,0.0,Layer 1
981.0188795156148,980.1879000344691,1961.2067795500839,1.0,Layer 2
962.1127347529268,989.7374692920419,1951.8502040449687,999.0,No Reaction
996.1866292352926,956.0610573622166,1952.247686597509,1.0,Layer 2
960.4552687203759,955.1188561588843,1915.5741248792601,0.0,Layer 1
986.4921954101893,961.3360700453956,1947.8282654555849,0.0,Layer 1
981.1318996923438,939.0986389790072,1920.230538671351,0.0,Layer 1
961.6316506063608,942.1185967679797,1903.7502473743407,0.0,Layer 1
975.2089425948627,993.3529540444915,1968.5618966393542,1.0,Layer 2
996.3469238422794,982.4949661740958,1978.8418900163751,1.0,Layer 2
958.1613915262434,964.9218315598969,1923.0832230861402,0.0,Layer 1
978.4060106074588,947.9957713582419,1926.4017819657006,0.0,Layer 1
992.2553438291342,973.8798006256328,1966.135144454767,1.0,Layer 2
1008.8703994403232,991.8630751904981,2000.7334746308213,1.0,Layer 2
997.2197260721812,965.9983724702533,1963.2180985424345,1.0,Layer 2
988.6751299763516,978.006109106877,1966.6812390832288,1.0,Layer 2
959.8033067111949,949.7883469393668,1909.5916536505615,0.0,Layer 1
986.7072906573719,977.9918302839656,1964.6991209413375,1.0,Layer 2
964.3350332063424,981.2755182133579,1945.6105514197002,0.0,Layer 1
958.4678415434498,931.6260151618636,1890.0938567053136,0.0,Layer 1
940.6018349270581,974.5337751518427,1915.1356100789008,0.0,Layer 1
961.9041606744797,1004.115476613194,1966.0196372876737,999.0,No Reaction
955.2893957970389,951.2530150981288,1906.5424108951677,0.0,Layer 1
954.8219589635694,946.8648654472015,1901.686824410771,0.0,Layer 1
960.8867707466454,972.2551454511822,1933.1419161978276,0.0,Layer 1
973.7616781507522,981.650438643474,1955.4121167942262,1.0,Layer 2
961.4229555296507,942.0079487480614,1903.4309042777122,0.0,Layer 1
969.9448374300218,978.5024075694702,1948.4472449994919,1.0,Layer 2
972.4111140535332,990.2339623883164,1962.6450764418496,1.0,Layer 2
1001.3678245010843,947.0175532220974,1948.3853777231816,0.0,Layer 1
972.7907383043984,978.7609009642622,1951.5516392686604,1.0,Layer 2
976.630754875908,972.3958629851089,1949.0266178610168,1.0,Layer 2
992.5220324456636,944.3465207741953,1936.8685532198588,0.0,Layer 1
969.1514865735668,987.779595801406,1956.931082374973,1.0,Layer 2
973.2869701659329,964.8183221265184,1938.1052922924514,0.0,Layer 1
969.2922364646872,954.2772028909067,1923.5694393555939,0.0,Layer 1
988.8752301631129,995.8145950318334,1984.6898251949463,1.0,Layer 2
964.1029277175045,942.6514276346147,1906.754355352119,0.0,Layer 1
985.0146559748126,942.6746057757234,1927.689261750536,0.0,Layer 1
1005.762218159439,1006.0411867165192,2011.8034048759582,999.0,No Reaction
976.3696733305059,965.2758551412911,1941.645528471797,0.0,Layer 1
964.0218161369884,984.5466674370766,1948.5684835740649,1.0,Layer 2
960.6137979319492,989.6627367264265,1950.2765346583756,999.0,No Reaction
947.120369246752,948.0033948563076,1895.1237641030598,0.0,Layer 1
953.3495887073356,990.6891982043471,1944.0387869116826,0.0,Layer 1
970.031146224834,998.3363481561818,1968.3674943810156,999.0,No Reaction
979.9584511914863,963.9664574067111,1943.9249085981974,0.0,Layer 1
970.4521296192061,995.3299281578542,1965.7820577770603,999.0,No Reaction
971.639018906008,1005.7271582466435,1977.3661771526515,999.0,No Reaction
965.906691350174,989.6353087167797,1955.5420000669537,999.0,No Reaction
965.6914503588278,991.0978070792037,1956.7892574380314,999.0,No Reaction
986.3033429033724,966.5207086107763,1952.8240515141488,1.0,Layer 2
942.5032371145028,976.012707196926,1918.515944311429,0.0,Layer 1
959.2577576861514,976.2826897924422,1935.5404474785937,0.0,Layer 1
994.660974283563,933.571020880542,1928.231995164105,0.0,Layer 1
948.2276812710911,1012.4653167116552,1960.6929979827464,999.0,No Reaction
993.2042698931384,960.7179426567874,1953.922212549926,1.0,Layer 2
956.0277474781161,966.0425782902511,1922.0703257683672,0.0,Layer 1
975.6762274645974,981.8457027722,1957.5219302367973,1.0,Layer 2
979.4189237492645,971.1958018437439,1950.6147255930084,1.0,Layer 2
963.305063039322,986.6865486937678,1949.99161173309,1.0,Layer 2
951.7397674712529,976.8776659985919,1928.6174334698449,0.0,Layer 1
989.3322394790754,998.6610743545144,1987.9933138335898,1.0,Layer 2
975.445064447041,932.1000869927007,1907.5451514397416,0.0,Layer 1
973.8309981803236,950.2023766607291,1924.0333748410526,0.0,Layer 1
971.7117951335993,967.4750973384236,1939.186892472023,0.0,Layer 1
971.0313514161802,974.777522697034,1945.8088741132142,0.0,Layer 1
960.1543238559719,943.0071651092729,1903.1614889652449,0.0,Layer 1
978.3033975218123,992.1445255330331,1970.4479230548454,1.0,Layer 2
980.554498157377,992.4308681682201,1972.9853663255972,1.0,Layer 2
971.9921477109822,956.4178810925978,1928.41002880358,0.0,Layer 1
963.3340556001842,1028.3870691013635,1991.7211247015478,999.0,No Reaction
986.5694457129571,979.9133982182808,1966.4828439312378,1.0,Layer 2
977.4095322579918,945.9812657624957,1923.3907980204876,0.0,Layer 1
984.7143213249133,969.7406886616644,1954.4550099865778,1.0,Layer 2
982.9501473950148,962.3223309337997,1945.2724783288145,0.0,Layer 1
934.1278658535252,951.2402638293372,1885.3681296828624,0.0,Layer 1
955.1249285660426,966.8885715277347,1922.0135000937773,0.0,Layer 1
971.5389212489549,969.9900692240286,1941.5289904729834,0.0,Layer 1
987.5306010969715,981.6839677625874,1969.2145688595588,1.0,Layer 2
974.9372042752885,982.2919758204778,1957.2291800957664,1.0,Layer 2
966.4678285190977,980.1117222202186,1946.5795507393163,0.0,Layer 1
958.7776211208759,953.9623140569372,1912.739935177813,0.0,Layer 1
991.623135580106,983.2587120530253,1974.8818476331312,1.0,Layer 2
963.5817477511906,995.1807675795153,1958.7625153307058,999.0,No Reaction
961.2078600181533,963.7302785572707,1924.938138575424,0.0,Layer 1
967.6851873241054,979.9334951479115,1947.6186824720169,0.0,Layer 1
954.434532674916,932.1720900979093,1886.6066227728252,0.0,Layer 1
1003.4036695667945,980.9262463734174,1984.3299159402118,1.0,Layer 2
1027.3290732924272,1015.0495857770387,2042.3786590694658,999.0,No Reaction
980.3092365416461,938.6576847082331,1918.9669212498793,0.0,Layer 1
984.3092250873538,985.5101596617566,1969.8193847491102,1.0,Layer 2
992.5086041247889,995.7865307953563,1988.2951349201453,1.0,Layer 2
974.3245480727556,1009.6496097355736,1983.9741578083292,999.0,No Reaction
974.1427583887694,988.496658752154,1962.6394171409233,1.0,Layer 2
977.4217217018366,970.710570462534,1948.1322921643705,1.0,Layer 2
1016.8456584883678,988.0943775910605,2004.9400360794284,1.0,Layer 2
937.9940977356401,965.301597047015,1903.2956947826551,0.0,Layer 1
953.5726874866974,950.7408702649715,1904.313557751669,0.0,Layer 1
987.0505773367795,993.6777095993606,1980.7282869361402,1.0,Layer 2
967.8845225052129,1008.6714976696715,1976.5560201748845,999.0,No Reaction
1000.8218804631308,971.7098515901823,1972.5317320533131,1.0,Layer 2
939.4340778087529,993.5530463545846,1932.9871241633375,999.0,No Reaction
932.9420424507395,947.652632385395,1880.5946748361343,0.0,Layer 1
968.314248536406,950.3597489566731,1918.6739974930792,0.0,Layer 1
971.4007252266973,977.5227859965377,1948.923511223235,1.0,Layer 2
951.2810960585423,961.379940625468,1912.6610366840102,0.0,Layer 1
975.0053629379399,974.9049592940346,1949.9103222319745,1.0,Layer 2
979.6443524969912,954.7254222913872,1934.3697747883784,0.0,Layer 1
995.6490790903281,930.1771789709935,1925.8262580613216,0.0,Layer 1
962.3926785905084,1028.4929917334891,1990.8856703239976,999.0,No Reaction
985.7289083384167,1009.2317681259553,1994.960676464372,999.0,No Reaction
931.3203106505529,973.0089030009293,1904.3292136514822,0.0,Layer 1
954.0443700363882,980.7124048081018,1934.7567748444899,0.0,Layer 1
961.4422778546202,967.6414985694818,1929.0837764241019,0.0,Layer 1
974.728296386947,959.6399903279721,1934.3682867149191,0.0,Layer 1
955.9946479866386,954.105992627883,1910.1006406145216,0.0,Layer 1
992.9632568810355,965.5076864743986,1958.470943355434,1.0,Layer 2
965.6383386027971,1004.9106392213814,1970.5489778241786,999.0,No Reaction
978.4692139414543,943.0088616705383,1921.4780756119926,0.0,Layer 1
993.1519574716311,995.1945555188877,1988.346512990519,1.0,Layer 2
1003.9414092620945,967.6693634341065,1971.610772696201,1.0,Layer 2
975.8936835708744,975.8777572149265,1951.771440785801,1.0,Layer 2
1019.5540030191263,991.0368902111194,2010.5908932302457,1.0,Layer 2
970.3858502967025,988.2076378422225,1958.593488138925,1.0,Layer 2
959.8958484678434,990.142114396249,1950.0379628640924,999.0,No Reaction
970.4722689651256,1004.704802330381,1975.1770712955067,999.0,No Reaction
970.1523850585189,997.0822691345992,1967.234654193118,999.0,No Reaction
994.3277281398535,974.3805276908714,1968.708255830725,1.0,Layer 2
967.3532506752961,984.3720163924605,1951.7252670677567,1.0,Layer 2
1021.0720274587503,1026.7817215333641,2047.8537489921146,999.0,No Reaction
994.8217990305129,993.7636234262447,1988.5854224567577,1.0,Layer 2
974.4727334912556,949.059617650737,1923.5323511419924,0.0,Layer 1
992.8022109606532,975.4673157797541,1968.2695267404074,1.0,Layer 2
975.7193242426525,983.6964835648516,1959.4158078075043,1.0,Layer 2
983.1981512675745,964.9925925801065,1948.190743847681,0.0,Layer 1
981.0796070590292,965.8156094564184,1946.8952165154476,0.0,Layer 1
982.5528205157234,968.6516900047093,1951.2045105204327,1.0,Layer 2
976.7749173570868,962.4810452393538,1939.2559625964404,0.0,Layer 1
1010.6338792440375,950.4881010324849,1961.1219802765224,1.0,Layer 2
995.7003274173239,944.3694370436606,1940.0697644609845,0.0,Layer 1
966.7024955905616,1003.8130164241956,1970.5155120147572,999.0,No Reaction
961.8084423821407,987.3327870890956,1949.1412294712363,1.0,Layer 2
979.582167945408,969.9558686831485,1949.5380366285565,1.0,Layer 2
985.4332904350583,964.4746660958873,1949.9079565309457,0.0,Layer 1
965.7149493915123,994.6558613322749,1960.3708107237871,999.0,No Reaction
987.4134530087911,1001.6401965613255,1989.0536495701167,999.0,No Reaction
961.6675829614317,972.2399399569832,1933.907522918415,0.0,Layer 1
946.9976735457241,993.7652782454962,1940.7629517912203,1.0,Layer 2
958.082490993684,982.2527348084129,1940.3352258020968,0.0,Layer 1
973.8520527244507,989.681086011893,1963.5331387363435,1.0,Layer 2
967.4200590429008,974.0543780696502,1941.474437112551,0.0,Layer 1
964.8797721903088,978.3073218229932,1943.1870940133022,0.0,Layer 1
987.2300728380163,953.883570242854,1941.1136430808704,0.0,Layer 1
969.0373444987321,1015.8451835547073,1984.8825280534393,999.0,No Reaction
979.2080309520663,989.8641709192294,1969.0722018712959,1.0,Layer 2
964.1114839753988,1042.2845936887927,2006.3960776641916,999.0,No Reaction
996.5154595669096,964.5476609365537,1961.0631205034633,1.0,Layer 2
961.6726205673854,969.1199229724388,1930.7925435398242,0.0,Layer 1
972.4673010885746,980.9302651930835,1953.397566281658,1.0,Layer 2
957.2993444540097,1002.3087020370311,1959.6080464910408,1.0,Layer 2
955.6506483208816,935.9575841056377,1891.6082324265194,0.0,Layer 1
1003.4352215091076,1011.5195139526944,2014.954735461802,999.0,No Reaction
973.4135061927503,1027.5081944094318,2000.9217006021822,999.0,No Reaction
959.621164021738,972.9201005662904,1932.5412645880283,0.0,Layer 1
980.4617057269825,959.6668925631933,1940.128598290176,0.0,Layer 1
988.0283377529877,1021.0259942587711,2009.0543320117588,999.0,No Reaction
982.365405562452,965.7344344984159,1948.0998400608678,0.0,Layer 1
985.2773867568118,955.5578039588812,1940.835190715693,0.0,Layer 1
965.0985810066642,982.7010355719319,1947.7996165785962,0.0,Layer 1
986.85516654586,940.0924085250285,1926.9475750708884,0.0,Layer 1
988.3105358082103,950.1745926337305,1938.4851284419408,0.0,Layer 1
961.2647810146851,985.9189843714262,1947.1837653861112,0.0,Layer 1
984.6603902663753,987.0565010779571,1971.7168913443325,1.0,Layer 2
998.6325003659916,995.3180887001565,1993.950589066148,1.0,Layer 2
1007.5069409494646,929.3933415715517,1936.9002825210164,0.0,Layer 1
986.9325113318693,1000.2765369835013,1987.2090483153706,999.0,No Reaction
968.1898625117063,1010.2200221139168,1978.4098846256231,999.0,No Reaction
983.0738071751977,1006.4509540442936,1989.5247612194912,999.0,No Reaction
964.5797563209015,966.5914837042162,1931.1712400251176,0.0,Layer 1
1016.6394794451812,986.765188672494,2003.404668117675,1.0,Layer 2
953.4281447706397,938.3732297433587,1891.8013745139983,0.0,Layer 1
968.6757904457153,970.4915456025129,1939.1673360482282,0.0,Layer 1
976.8634556015953,979.5519817479279,1956.4154373495232,1.0,Layer 2
946.4293623475319,951.1637887752466,1897.5931511227786,0.0,Layer 1
999.5981759163313,952.9884483977071,1952.5866243140385,0.0,Layer 1
971.090352844995,1002.981790155949,1974.072143000944,999.0,No Reaction
1010.3806997395653,984.7215119390219,1995.102211678587,1.0,Layer 2
1014.3614977044384,1002.0316054668408,2016.393103171279,1.0,Layer 2
958.2014340767403,967.7095520174428,1925.910986094183,0.0,Layer 1
979.0213307478322,953.2541752773964,1932.2755060252284,0.0,Layer 1
943.4992182058055,993.3161931851257,1936.8154113909313,999.0,No Reaction
993.1077521167928,975.5295054236459,1968.6372575404387,1.0,Layer 2
966.929530130038,975.9443934252114,1942.8739235552493,0.0,Layer 1
979.0886984855579,949.441486512968,1928.5301849985258,0.0,Layer 1
